#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     395       2.1739       2.3664       1.4462       0.6319       0.6225,     395       3.5492       2.4549       3.3582       1.1232       1.1089,     395       2.5662       2.4604       1.1139       0.8284       0.8356,     395       6.2780       3.6486       4.0781       0.9080       0.6601,     395       3.3287       1.8446       1.7683       1.2006       0.9408,     395       4.4004       2.5841       2.0086       1.4073       1.9046,     395       1.8942       2.3243       3.1678       0.5203       1.2495,     395       2.7272       1.6922       0.9000       0.6683       0.8004,     395       3.5228       2.4997       2.5411       1.4110       1.1786,     395       4.8953       2.2142       1.2981       0.6099       0.8814
     396       2.8303       2.6112       1.8911       1.5864       1.9992,     396       4.3120       2.6927       3.2978       0.7060       1.3532,     396       3.5088       1.7618       0.7344       0.5871       0.5646,     396       6.0242       3.7067       3.4828       0.9204       0.8817,     396       3.4263       1.8236       1.4068       1.1953       1.3764,     396       5.6917       2.5156       2.1033       0.8121       1.3148,     396       2.0461       2.0193       2.7624       0.8236       0.9356,     396       2.7021       1.6713       1.8268       0.8155       0.9242,     396       3.2836       3.0105       2.8400       0.8375       0.9312,     396       4.3752       1.9637       1.2304       0.9283       1.1380
     397       2.4481       2.9762       1.5056       0.7443       1.2245,     397       4.2307       2.6498       3.4437       1.0407       1.3178,     397       3.4643       1.8779       1.1706       1.2026       1.2411,     397       6.0774       3.7485       3.7344       0.7472       0.7349,     397       3.2839       1.8320       0.9419       0.6597       0.1605,     397       5.2743       1.9944       1.4259       1.1970       0.8689,     397       3.4345       1.8130       3.1030       1.0510       1.3400,     397       3.3291       1.7067       1.1110       0.6257       0.6674,     397       2.2535       2.7394       2.9785       0.9764       1.1643,     397       4.2896       2.0904       1.3400       0.9437       0.7786
     398       2.3200       2.6216       0.8418       0.7542       0.6964,     398       3.7617       2.6040       3.4246       0.6509       0.8345,     398       4.1378       1.8133       0.7630       0.7907       0.4089,     398       5.5565       3.5025       3.2375       1.0901       0.8639,     398       3.4547       1.9884       1.2487       0.9061       0.9655,     398       5.2401       2.1949       1.9281       0.4615       0.9581,     398       3.4620       2.1722       3.4362       0.7974       0.9731,     398       3.0172       1.9552       1.3363       1.1973       0.8622,     398       2.7674       2.4851       2.4770       0.8889       0.8449,     398       4.0054       2.0494       1.5999       0.8393       1.3222
     399       2.2938       2.3235       0.5285       0.3824       0.5095,     399       4.4971       2.4787       3.7245       1.8843       1.8628,     399       2.6490       1.9316       1.5566       0.8913       0.9198,     399       4.7478       2.9203       3.4791       0.8378       0.8095,     399       3.7231       1.5361       1.9879       0.9539       1.1831,     399       4.8022       2.4386       1.6943       0.7413       1.5196,     399       3.4643       2.3694       3.6255       0.7648       1.0041,     399       3.0881       1.6671       1.7289       0.5989       1.2891,     399       2.8716       2.5958       2.3368       0.8114       0.7515,     399       3.6390       2.3600       1.0766       0.6617       0.4740
     400       2.9593       2.3087       0.9832       0.6933       0.5732,     400       4.3266       2.5681       3.4907       1.2625       1.1552,     400       3.0241       1.9032       1.2079       0.8963       0.7333,     400       4.0830       2.9566       2.9840       0.5927       0.3057,     400       2.5521       1.8813       3.0481       1.0000       0.9309,     400       5.0341       2.1032       1.4303       0.5979       0.3750,     400       4.3886       1.9131       3.2962       0.9822       0.7030,     400       3.2530       1.8834       2.5158       0.8625       1.3366,     400       3.1356       2.3596       2.2183       0.3754       0.1608,     400       3.7624       3.0130       2.2810       0.5853       1.1852
     401       2.6567       2.5458       1.4803       0.2268       0.5602,     401       4.3228       2.5544       3.5550       0.6995       0.8853,     401       2.6683       1.6447       2.0807       0.5717       1.2919,     401       4.1483       2.6803       2.1460       1.0013       0.7816,     401       2.5321       2.2165       3.2836       1.2617       1.1710,     401       5.1080       2.5060       2.0547       0.4883       0.6392,     401       3.3551       2.1368       3.5448       0.9728       0.8925,     401       3.9504       1.9323       2.0080       0.8960       1.1794,     401       3.3149       2.4326       3.0741       0.6633       1.7866,     401       4.5889       2.3042       2.2811       1.0272       1.1702
     402       2.2068       2.3687       0.8743       1.1316       1.2739,     402       4.3376       2.4931       4.0992       0.7182       0.9981,     402       3.7430       1.8624       1.2376       1.0612       0.7462,     402       3.4594       2.8774       2.5575       0.8931       1.0841,     402       3.2748       2.0388       3.1235       0.7765       1.1411,     402       4.6838       1.9838       1.3436       0.5193       1.1666,     402       3.8606       2.1275       3.2602       1.0392       0.9140,     402       3.6236       2.0512       1.1822       0.8609       0.7810,     402       4.0874       2.4823       2.4015       0.8048       0.6175,     402       4.2994       2.4790       2.1336       0.7542       0.6136
     403       1.9977       2.4575       1.8060       0.7893       0.6103,     403       4.0209       2.5191       3.6193       0.8626       1.7678,     403       4.3285       1.7800       1.3391       0.6007       0.8233,     403       3.3874       2.6121       2.4265       0.7139       0.7875,     403       3.4564       2.0011       3.3623       0.6212       0.5698,     403       5.8039       1.9921       1.8357       0.3747       1.2220,     403       4.9499       1.9670       3.5384       0.4290       0.6428,     403       1.8613       1.6472       1.4393       1.0782       1.2235,     403       3.3090       2.4550       2.8305       0.6508       0.4724,     403       3.6498       2.2624       1.5911       0.9857       0.8008
     404       3.0500       2.3439       0.5090       0.5779       0.3770,     404       4.1681       2.5464       3.4210       1.1025       1.1290,     404       3.3222       1.6553       0.9787       0.9903       0.7507,     404       3.5188       2.7652       2.8180       1.1613       1.4362,     404       3.6654       1.6049       3.2222       0.9884       1.6394,     404       4.8800       1.8582       2.3098       0.7379       0.6634,     404       4.4518       1.8954       1.7085       0.8457       1.1937,     404       2.1705       1.8308       0.8717       0.8550       0.7195,     404       4.1175       2.7115       2.6312       1.0917       0.9159,     404       3.9565       2.1749       1.9893       0.7359       1.0102
     405       2.1238       2.6401       1.4416       0.8586       1.2969,     405       4.3469       2.4175       3.4818       1.1602       1.0006,     405       3.8183       1.9475       1.6883       1.0320       1.0775,     405       3.4278       2.5750       2.9890       1.1746       1.2419,     405       3.9981       1.8424       2.6769       1.2871       1.6196,     405       5.4766       1.8728       1.8289       1.0066       1.9281,     405       4.4391       2.1110       1.6327       0.9545       1.2719,     405       2.6435       2.0637       1.2780       0.9092       0.8324,     405       4.6323       2.4026       1.8800       0.6131       0.8592,     405       2.9431       2.5699       1.4139       0.9354       0.7051
     406       2.9306       2.4993       1.2580       0.3687       0.6653,     406       4.7413       2.5330       3.4272       0.8508       0.8680,     406       4.9070       1.8202       0.9622       0.9031       0.4405,     406       3.6910       3.1748       2.7606       1.1657       1.0984,     406       4.1965       2.0077       2.9730       0.5870       1.1492,     406       6.1694       2.0003       2.1679       0.5689       0.8063,     406       4.8748       2.2820       2.3251       1.2634       0.9610,     406       2.0615       1.7056       1.6019       0.6656       1.2858,     406       4.3342       2.4430       2.6836       0.6348       1.1138,     406       3.7150       3.0196       2.0142       0.6702       1.0869
     407       2.2088       2.4686       1.9617       0.8047       0.7087,     407       3.8309       2.4419       3.2547       0.7591       0.8096,     407       3.2447       1.6293       1.4078       0.5331       0.2540,     407       3.2732       2.9335       2.7314       1.3177       1.4141,     407       3.2785       1.8179       2.7389       0.8549       1.1142,     407       5.9760       1.8233       3.1998       0.5375       0.8746,     407       3.5622       2.5780       2.3129       0.7868       0.4394,     407       3.6738       1.6017       2.7850       0.9065       0.9752,     407       5.4356       2.1561       2.3075       0.6828       0.6342,     407       3.6843       2.4744       1.8235       0.7898       0.9548
     408       2.6698       2.7493       1.4138       0.6795       0.8728,     408       3.7496       2.5895       3.2072       1.1515       1.0621,     408       3.5116       1.7690       1.0511       0.9261       0.6369,     408       4.5785       2.9458       2.7198       0.6002       0.8629,     408       4.7555       1.8797       4.0235       0.7551       0.7847,     408       5.9369       2.2015       1.8390       0.9735       0.6221,     408       4.0438       1.9237       2.5805       0.9625       0.7051,     408       2.5911       1.8734       3.0912       0.9737       1.5047,     408       5.3508       2.4606       1.7143       0.7694       0.7983,     408       4.1218       2.2155       1.4474       1.0767       1.1052
     409       2.4250       2.8332       0.9137       0.6067       0.7400,     409       3.4743       2.5317       3.0481       0.8457       1.3125,     409       2.9051       1.6504       0.8711       0.6751       0.7792,     409       2.5808       2.6462       2.3242       0.7836       0.5411,     409       3.0625       1.8315       3.1236       0.7697       1.1313,     409       6.3888       1.9814       1.4881       0.7501       0.5116,     409       3.4560       2.2770       2.1329       0.8312       0.8307,     409       2.1786       1.7970       2.6744       0.6682       1.8249,     409       4.1686       2.1183       2.5879       0.8439       0.8462,     409       2.7286       2.3352       1.6625       0.5224       0.5495
     410       3.0777       2.8524       1.4499       0.7069       0.6271,     410       4.2686       2.4900       3.0156       0.8879       0.5448,     410       3.4286       2.2969       0.7951       0.3783       0.8237,     410       2.7208       2.9364       2.6087       1.0295       0.7765,     410       3.5988       2.5160       3.0827       1.0273       1.2590,     410       5.8057       2.0063       2.6102       0.5464       1.1256,     410       4.4027       2.2941       0.7980       0.9091       0.6914,     410       2.1571       2.0149       2.6212       0.7311       0.7999,     410       3.7537       2.3063       3.2480       0.4825       1.1542,     410       3.4233       2.2029       1.4337       0.7392       0.7899
     411       2.9657       3.0835       2.2364       1.0639       1.2291,     411       3.6008       2.5772       2.5985       1.0787       1.0597,     411       2.1188       2.2073       2.1025       0.5382       0.8350,     411       2.2894       3.1598       2.1671       0.8726       1.0974,     411       4.1441       2.1324       3.5923       1.0496       0.7860,     411       6.5229       1.9813       3.6058       1.0755       1.7235,     411       4.4802       2.2526       2.8552       0.9006       0.7220,     411       3.0309       1.8456       2.7780       0.6841       1.4074,     411       4.3239       2.6019       3.3836       1.0055       0.9545,     411       3.1582       2.2275       1.6545       0.8102       0.5141
     412       1.9974       2.9554       0.6757       0.6654       0.8026,     412       3.4492       2.5736       3.4202       0.6734       0.9968,     412       2.8862       2.0520       2.2062       0.6927       0.8811,     412       2.7572       2.8591       3.4259       1.2591       1.2134,     412       3.1488       1.8975       3.0718       0.4484       0.6826,     412       6.8998       1.7421       3.7251       1.3110       1.6690,     412       3.9118       2.3695       1.7942       0.7866       0.6192,     412       3.2963       2.0536       2.5287       0.4663       0.5966,     412       3.3408       2.6716       3.4573       0.6571       0.4657,     412       3.7248       2.5969       1.8473       0.4120       0.7290
     413       2.6213       2.8865       1.1100       0.7346       1.5738,     413       3.7079       2.6647       3.5766       0.5542       0.5217,     413       3.7782       2.3587       2.0951       0.7543       0.5666,     413       2.6708       3.3536       2.3551       0.6675       0.5157,     413       4.3352       1.7676       3.5080       0.9980       1.0148,     413       6.4207       1.8447       2.9835       1.1417       0.9175,     413       4.7673       2.8034       3.2146       0.6303       0.7183,     413       2.2274       2.0262       2.2026       0.5107       1.1352,     413       3.9883       2.6142       2.9859       0.7674       0.8073,     413       4.0760       2.3961       1.4986       1.0535       0.5469
     414       2.5207       3.5792       1.7161       1.0946       1.3270,     414       3.1973       2.2871       3.1899       1.0046       0.8439,     414       3.6582       2.6809       2.3636       0.9421       1.0699,     414       3.2531       3.0117       2.9312       0.8647       1.1954,     414       3.9065       1.9000       3.7916       0.9595       1.1520,     414       5.7165       1.8635       3.0838       1.1129       1.5120,     414       4.4604       2.3634       2.1326       0.9360       1.2104,     414       2.3927       1.8483       2.1955       0.9715       0.8976,     414       4.0687       2.4828       3.2395       0.8188       1.5894,     414       2.9877       2.5197       2.7296       0.7735       0.8919
     415       1.7736       3.0391       1.5015       0.5057       0.3927,     415       3.5477       2.3684       3.5382       0.9434       0.9257,     415       2.7794       2.6445       2.4043       0.9395       0.9093,     415       2.8279       3.3508       3.0573       1.4447       1.7360,     415       4.6084       1.7837       1.0036       0.6664       0.3663,     415       6.1259       1.8204       2.4626       1.1306       1.5914,     415       4.3629       2.2445       2.4000       0.4269       0.8148,     415       1.5642       1.7935       2.1270       0.6118       0.5624,     415       3.7272       2.6314       2.8866       0.6561       0.6613,     415       2.6013       2.4366       1.8778       0.3608       0.4960
     416       2.5742       2.9250       2.1054       0.5134       0.6839,     416       4.2854       2.3890       3.4876       0.5788       0.5116,     416       2.0340       2.4494       2.2940       0.8275       1.4257,     416       4.4254       3.4402       3.7960       1.2011       1.0643,     416       3.7625       2.0102       1.6908       0.7879       0.5505,     416       6.1324       1.8016       2.9203       0.8537       1.1935,     416       2.8887       1.9884       1.5164       0.7743       0.3556,     416       2.1771       1.5366       2.3139       1.0745       1.0906,     416       3.1530       3.0308       2.8106       0.9236       0.8027,     416       3.4541       2.3754       0.9438       0.4345       0.3545
     417       2.7349       3.0249       0.6557       0.7408       0.3627,     417       3.5775       2.3394       2.9812       0.7478       0.7391,     417       2.6462       2.0926       1.5032       0.9567       1.1822,     417       5.2450       3.1637       3.5375       0.8752       0.3852,     417       4.5884       2.1393       2.1813       1.0219       0.9745,     417       5.8321       1.7639       3.0047       1.4444       1.1829,     417       3.4074       2.1690       1.0645       0.7483       0.8086,     417       1.9767       2.2308       2.0833       0.9018       1.1540,     417       3.2788       2.4660       3.0115       1.6062       1.3936,     417       2.5682       2.5155       0.9145       0.5739       0.7031
     418       2.7557       2.7139       1.4428       0.9561       0.8137,     418       4.0699       2.2981       1.0677       0.9269       0.6866,     418       2.9606       2.1053       2.5514       0.5653       0.5668,     418       6.2231       3.2555       3.3352       0.8341       0.5267,     418       4.6308       1.7681       2.3380       1.0473       0.6659,     418       5.7992       1.8511       3.4452       1.1792       0.8525,     418       3.4723       2.1323       1.1381       0.9454       0.7878,     418       2.9395       2.1854       2.6690       0.7529       1.1941,     418       3.1330       2.4859       2.4815       0.5155       0.7466,     418       2.9346       2.5164       1.1101       1.1372       0.7582
     419       2.5464       3.1722       0.9908       0.8369       0.7480,     419       3.2981       2.2984       1.2514       0.8515       0.7317,     419       3.1771       2.5027       2.1767       0.4157       0.3160,     419       5.5182       2.9462       3.6396       0.8703       0.4926,     419       3.4404       1.7664       0.8575       0.9431       1.0713,     419       4.9160       2.0525       3.8877       1.3801       1.3143,     419       3.2275       2.0906       1.3620       1.0345       0.6878,     419       2.9792       2.0260       2.6681       0.8684       1.0774,     419       2.8989       1.9648       1.0872       0.6134       0.5578,     419       2.6165       2.9780       1.5410       1.1946       1.0244
     420       3.0589       2.6692       1.1700       1.1756       1.2881,     420       4.9516       2.7453       2.3386       0.7410       0.3505,     420       3.8759       2.2752       2.5776       0.4779       0.6052,     420       4.1973       3.3303       3.1890       0.6220       0.9013,     420       3.4884       1.7810       1.0777       1.0273       0.7927,     420       5.2468       1.7840       3.5212       0.7347       0.5931,     420       3.7787       2.2107       2.8256       0.7815       0.5865,     420       3.5630       2.2393       2.9070       0.6354       1.7277,     420       2.6596       2.6334       1.7124       0.7826       1.3175,     420       3.7549       2.3904       1.2704       0.9867       1.2174
     421       2.6634       2.7026       0.9716       0.7873       1.6375,     421       3.9662       2.3558       2.3982       0.5797       0.8099,     421       2.7781       2.2924       2.4504       0.6343       0.3856,     421       3.1619       3.0153       2.8312       0.8406       1.1178,     421       3.0584       1.7302       1.1091       1.2355       1.1258,     421       4.6818       1.6403       3.6135       0.6188       1.3332,     421       4.4510       2.1636       2.7721       0.7778       0.8410,     421       2.8812       2.0213       2.3287       0.8858       0.9723,     421       3.6641       2.4645       1.2926       0.9869       0.9571,     421       3.6448       2.1853       1.8189       1.0301       1.5469
     422       2.4200       2.5429       1.3295       0.7468       1.2010,     422       2.9489       2.4962       1.3178       0.3509       0.5490,     422       2.9036       3.0268       2.3739       0.5763       0.7129,     422       2.9602       2.6914       3.4246       0.9012       0.9146,     422       3.2762       1.8317       0.8506       1.0287       1.3096,     422       5.2592       2.1996       3.8664       0.4130       0.4608,     422       3.4827       2.4915       2.5354       1.0277       0.8204,     422       3.7410       2.3508       2.9257       0.9072       1.3139,     422       3.2083       2.6421       1.1678       0.9305       1.2371,     422       3.1890       2.6029       1.2732       0.6044       0.5491
     423       2.2713       2.5109       2.9350       0.5895       1.3034,     423       3.8599       2.5872       1.5801       0.6594       0.4676,     423       2.5105       2.3471       2.7636       1.1439       1.5354,     423       2.9453       2.6684       3.0271       1.1471       0.8201,     423       3.4607       1.7785       2.4699       0.6455       0.3963,     423       4.8512       2.0510       3.9149       1.1567       0.8602,     423       3.0859       2.6900       1.8830       0.5728       0.5975,     423       2.3704       2.1477       2.2472       0.4235       0.3911,     423       3.6487       2.6407       1.0449       0.4649       0.4690,     423       3.9345       2.8917       1.6883       0.9369       1.1486
     424       2.9441       2.8567       1.7609       0.9475       1.1321,     424       3.8972       2.5344       1.6732       0.7033       0.7308,     424       3.3604       2.0112       2.4619       0.9637       0.7513,     424       2.6168       2.8859       2.5354       0.8844       0.7755,     424       4.0116       1.7441       3.0103       0.7733       0.4213,     424       4.8946       2.1393       3.6191       0.8917       1.0021,     424       3.2793       2.6685       1.1652       0.4945       0.5440,     424       2.8263       2.6153       1.6770       0.9815       1.4582,     424       4.3967       2.5458       1.3097       0.9890       0.7532,     424       2.7253       2.5385       1.5370       0.6136       1.3668
     425       2.0371       2.9757       1.5596       0.8904       1.7082,     425       5.0631       2.4465       1.3955       0.5506       0.6717,     425       2.8479       2.1734       1.2486       0.6897       0.2363,     425       3.4726       2.7168       2.5865       0.7545       0.4759,     425       2.9845       1.6632       1.8289       0.4048       0.6961,     425       5.0152       2.0242       3.1805       0.8961       0.5483,     425       4.6863       2.3654       1.3088       0.4787       0.8129,     425       2.6474       2.1502       1.9206       0.9603       1.1395,     425       4.1823       2.9593       0.9869       0.9061       0.5874,     425       3.0589       2.4093       1.5353       0.7321       1.1811
     426       2.8758       2.9959       1.1727       0.6705       0.9047,     426       4.3088       2.7437       1.5266       0.6004       0.2945,     426       2.6293       2.4452       1.6991       0.9875       1.5899,     426       3.2162       2.6083       1.9041       1.3261       1.4101,     426       1.9409       1.8206       1.1924       0.5195       0.5807,     426       6.5632       2.1187       3.6182       0.8449       0.7794,     426       4.2264       2.3077       3.3610       0.3463       1.3144,     426       3.2480       2.2091       1.3187       1.0022       1.2082,     426       3.6709       3.4979       1.4414       0.8883       0.7895,     426       3.0357       2.4673       0.8301       0.8332       0.7698
     427       2.4564       2.8038       0.8337       0.8084       1.0770,     427       3.7709       2.4502       2.3003       1.0948       0.8984,     427       3.4974       2.3841       0.6682       0.5147       0.4508,     427       3.1626       3.0049       2.2896       0.9638       0.9149,     427       2.4892       1.8119       0.8990       0.8114       0.4407,     427       5.6554       2.2007       3.6869       0.7301       0.9396,     427       4.0204       2.0605       1.3654       0.4765       0.5774,     427       2.5163       2.1330       2.0602       0.4624       0.9559,     427       5.8527       3.5152       0.9706       0.5536       0.2476,     427       3.4496       2.1920       1.4020       0.8579       1.3596
     428       2.9682       2.6262       0.8909       0.7411       0.8054,     428       4.2346       2.6089       1.2706       0.7755       0.7428,     428       2.4175       2.9972       2.4055       0.4837       1.0967,     428       4.1718       3.0459       3.3559       0.7292       1.0964,     428       2.8738       2.2251       1.2628       0.4130       0.8338,     428       4.9577       2.1754       4.0949       1.0625       0.6057,     428       4.4691       2.3050       2.0954       0.7186       0.6166,     428       2.0467       2.2664       2.1789       0.7140       0.7699,     428       5.1211       3.3595       1.9144       0.9515       1.1920,     428       3.6422       2.2925       1.4142       0.6071       0.5950
     429       2.4421       3.0470       0.8797       0.7999       0.5538,     429       5.4135       2.6863       2.2310       0.9145       0.7186,     429       2.8563       2.6355       1.0946       0.4210       0.3073,     429       3.9618       2.4850       3.2492       1.2746       1.3422,     429       4.2676       2.2864       1.3095       0.8494       1.3465,     429       5.4522       1.9325       3.3097       0.7216       1.0367,     429       4.8436       1.7080       1.5414       0.8454       1.2423,     429       2.2364       2.2312       2.3873       0.8470       1.4539,     429       5.9089       3.3541       2.0014       0.8293       0.5307,     429       3.7451       2.1835       0.7331       0.8113       0.8238
     430       1.7422       2.6697       1.6586       0.7493       0.7314,     430       5.0101       2.5938       1.8949       1.0897       1.3011,     430       3.9770       2.6907       1.5427       1.2058       1.2370,     430       3.9644       2.3856       2.3564       0.6865       1.0079,     430       5.1033       2.4901       1.2057       0.8796       0.5872,     430       5.1417       2.0728       3.4478       0.5530       0.6927,     430       4.2781       2.2235       2.4276       0.3152       1.3792,     430       2.8319       2.1237       2.3955       1.5332       1.1184,     430       4.3675       3.0580       1.3645       0.7996       0.8800,     430       3.4845       1.9688       2.1174       0.6351       0.8531
     431       2.0791       2.3958       1.0252       1.1914       0.9157,     431       5.0260       2.7864       1.3871       0.7750       0.9583,     431       2.9830       2.8926       0.8043       0.8322       0.5671,     431       3.2753       2.2635       2.3966       0.5893       0.6723,     431       5.2066       2.2937       1.1955       0.4879       0.4143,     431       5.3718       1.9379       3.2534       1.0503       1.0444,     431       4.3861       2.3853       1.2035       0.6765       0.4623,     431       2.0088       2.0970       1.6542       0.8923       1.4014,     431       5.1985       3.1987       3.2408       0.9182       0.5959,     431       3.4308       2.0743       2.4087       0.7158       0.7682
     432       2.4775       1.9555       0.8826       0.7579       0.8829,     432       4.1719       2.6268       1.7047       0.9722       1.0319,     432       3.0823       2.4678       1.1355       1.2404       1.0215,     432       3.8663       2.8180       2.8898       1.0491       1.0309,     432       5.9714       2.1661       1.2544       0.4854       0.4673,     432       4.5025       2.0791       3.5459       0.4629       0.5522,     432       3.8978       2.2496       2.1854       0.4903       1.2222,     432       3.4045       2.0949       0.8967       0.7839       0.8810,     432       5.1644       2.8106       2.9810       0.6656       0.6992,     432       2.9635       2.4438       2.1059       0.4387       1.0559
     433       2.6098       1.9374       1.2837       0.7628       0.4593,     433       3.7038       2.7615       1.5221       1.1794       1.4481,     433       2.6677       2.1825       1.6696       0.9434       0.8843,     433       4.3503       2.4457       2.1649       0.3763       0.1347,     433       3.4417       2.0784       1.0352       0.7453       0.5804,     433       4.2937       1.7888       3.6756       0.7459       0.5454,     433       3.5914       2.6266       2.5482       0.5299       0.5831,     433       2.1866       1.9286       1.6532       0.5603       1.1747,     433       4.7076       3.5253       2.8730       1.0245       0.7347,     433       2.1741       1.8329       1.6973       0.7327       1.0411
     434       2.7373       2.2183       1.8872       1.0829       1.1898,     434       4.1710       2.7492       1.9516       0.4882       0.7975,     434       3.1051       2.1380       1.9498       0.4373       0.3608,     434       3.5173       2.4162       2.8105       0.5382       0.8422,     434       3.2587       1.9844       1.5405       0.7694       0.7516,     434       4.3965       2.0490       3.3458       1.1156       1.0287,     434       5.0232       2.3911       1.5811       0.4464       1.0897,     434       2.0003       1.8875       2.6413       0.6853       1.3738,     434       4.6440       2.9675       1.1841       0.7095       0.2271,     434       3.8888       2.0947       1.1016       0.5859       0.7362
     435       2.4728       2.0574       2.3771       0.9115       0.6698,     435       3.8097       3.0412       1.4886       0.7789       1.6243,     435       2.5092       2.1671       1.9984       0.6459       1.1993,     435       3.9147       2.9732       2.7985       0.6997       1.2740,     435       2.9039       1.9893       1.3770       0.6916       0.7313,     435       5.4054       2.1873       3.4768       0.7706       0.6396,     435       4.9353       2.3077       1.7994       0.7538       1.2010,     435       2.1629       1.8211       2.4665       0.8688       1.1563,     435       5.2389       3.1946       0.8900       0.3672       0.6121,     435       4.0068       1.9488       1.2217       0.8540       1.4764
     436       1.8510       2.1206       1.8983       1.0466       0.9733,     436       3.7531       3.0301       1.7765       0.7910       1.1854,     436       2.8290       1.7836       1.8271       0.4402       0.1735,     436       4.4360       2.9553       2.7087       0.5840       0.7618,     436       2.9563       2.3568       2.5917       0.7129       0.5444,     436       3.8819       2.3853       3.8285       1.1427       1.1092,     436       5.6825       2.0163       1.1657       0.6568       0.6930,     436       3.4009       1.7084       2.4417       0.7200       0.4618,     436       4.8037       2.7632       0.6924       0.6673       0.7105,     436       3.1803       1.8456       1.1401       0.3240       0.6846
     437       2.9308       2.0518       1.1960       0.8475       0.6613,     437       4.6823       2.9901       1.4576       0.4862       0.9804,     437       2.7545       2.0281       2.0925       0.8090       0.7863,     437       5.1106       2.4635       2.4608       0.5096       1.0662,     437       2.5122       2.0185       2.2582       0.9330       1.3280,     437       5.4716       2.0773       3.7741       1.1423       1.3083,     437       5.1301       2.3454       1.7092       0.6732       1.2577,     437       2.2740       2.2111       1.4554       0.7801       0.9562,     437       5.0215       2.9455       0.9627       0.5460       0.4922,     437       3.6527       2.2428       1.1760       0.4157       0.4625
     438       3.4181       2.6581       1.9831       0.8865       0.7634,     438       4.1515       2.8487       1.7168       0.5347       0.9807,     438       3.7476       1.9800       1.3442       0.4793       0.7398,     438       6.3620       3.1619       2.5822       0.9802       1.0865,     438       4.1481       2.3145       2.7513       0.6662       0.6416,     438       4.3936       2.1529       3.3101       1.0135       1.1095,     438       3.9182       2.1780       1.6454       0.5477       1.2944,     438       2.4528       1.7169       1.3325       0.8629       0.6050,     438       5.1465       2.7780       1.4249       0.5435       0.5306,     438       3.5334       2.4066       1.1014       0.8139       1.3171
     439       2.8522       2.5904       1.5191       0.6115       0.3258,     439       4.4603       2.7981       1.7460       0.4235       0.4560,     439       2.5944       1.9275       2.9453       0.5838       0.7628,     439       7.7803       2.9380       3.3375       0.6401       1.8039,     439       5.2538       2.6692       2.4201       0.9218       0.8115,     439       4.2300       1.7166       3.0830       1.0948       0.9969,     439       4.1800       2.7237       0.4860       0.4817       0.5945,     439       2.2510       1.6710       1.8305       0.9323       1.2477,     439       5.2478       3.0838       0.8259       0.5477       0.9694,     439       3.0853       2.2484       1.2516       0.7905       0.6447
     440       3.0314       2.7247       1.3753       0.5788       0.2636,     440       3.4959       2.8690       1.9063       0.8124       0.9146,     440       2.4023       2.1354       2.2518       0.8520       0.8733,     440       6.3069       3.1429       2.9986       0.6221       0.9327,     440       4.4759       2.1732       2.3436       0.9041       0.8722,     440       5.2468       2.3480       3.7230       0.8696       0.7727,     440       4.5992       2.9517       2.1765       0.6754       1.4324,     440       3.0979       1.8273       1.3324       0.6571       0.4743,     440       6.1267       3.2631       1.1869       0.9375       1.2062,     440       2.9123       2.2794       1.0178       0.4190       0.6207
     441       2.6438       2.8024       1.1878       0.8035       1.0491,     441       3.4722       3.0514       1.6668       0.6378       0.7441,     441       2.8103       2.1942       2.5584       0.8394       1.1708,     441       5.4805       2.9166       3.2267       0.7228       1.5782,     441       5.8933       1.9555       2.9933       0.9906       0.7450,     441       5.3073       1.8410       3.5828       0.5624       1.1276,     441       5.3590       3.1490       2.5527       0.7573       1.3795,     441       2.9513       1.9672       0.8775       0.7594       0.7979,     441       5.0340       2.6258       0.5867       0.4769       0.4827,     441       2.3350       2.1114       1.2115       0.4623       0.8284
     442       3.4542       2.7221       2.3261       0.5487       0.7166,     442       3.0215       2.6657       1.6727       0.4804       0.2329,     442       3.3418       2.1243       1.4425       0.8444       0.7075,     442       5.9334       2.9509       2.8446       0.9313       0.9256,     442       5.6132       2.3205       2.1371       1.3230       1.7454,     442       4.8520       1.6613       3.6343       0.6358       0.8652,     442       4.2846       2.4764       2.1620       0.3403       1.1304,     442       1.8455       2.0008       2.3633       1.2448       1.3081,     442       3.8599       3.0699       1.1853       0.5793       0.9871,     442       2.9482       2.4203       0.9879       0.6725       0.4899
