#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     377       2.4664       2.0327       3.5158       0.6089       2.3931,     377       5.2469       2.0754       2.6186       1.1556       1.7415,     377       1.9808       2.7772       2.1976       0.6328       0.7887,     377       2.2135       1.9850       1.5351       0.8653       1.8409,     377       2.9572       1.9055       3.6828       0.9573       2.7305,     377       7.7038       2.1630       3.3509       0.9679       2.3949,     377       3.9384       1.8904       4.5226       0.8262       2.4703,     377       8.2818       2.0505       4.7254       1.9308       3.8806,     377       5.3756       1.6743       2.5545       1.0537       2.0559,     377       3.2949       2.0644       4.6585       1.0335       2.9271
     378       3.2395       1.8691       4.3844       0.6653       3.0748,     378       3.8305       2.3135       2.8753       0.9622       1.8529,     378       1.8700       2.4018       1.8331       0.3963       0.8560,     378       1.9678       2.0978       2.7045       0.9158       2.3772,     378       3.3854       2.1353       4.5067       0.8196       3.2698,     378       7.2881       2.0972       3.4308       0.9103       1.6603,     378       3.9759       2.1096       5.0613       0.8308       2.6404,     378       7.8235       2.1728       4.8541       1.7950       3.6063,     378       4.9463       1.7324       2.7251       1.2323       2.1356,     378       3.3511       2.1133       4.3628       0.4713       2.7047
     379       3.1945       2.0441       4.4357       0.5196       2.6411,     379       3.1458       2.1068       2.9457       0.9212       1.3617,     379       2.4606       3.0125       2.4600       0.3493       0.9051,     379       2.5024       2.1711       2.5263       0.9485       2.7819,     379       3.2137       1.8315       3.8902       1.2115       3.0622,     379       7.0464       2.2553       3.9921       0.7216       1.4807,     379       3.6706       1.8499       4.6308       0.6990       2.8940,     379       6.7128       2.1439       4.7817       1.4031       2.7801,     379       5.7996       1.6485       3.4614       0.7598       1.6981,     379       3.2874       1.9133       4.5261       0.5311       3.4618
     380       2.8193       1.8449       4.2014       0.5254       3.0702,     380       3.3151       2.1516       3.1101       0.7528       1.4639,     380       1.6274       2.8631       2.0316       0.7314       1.2948,     380       2.2648       1.9750       2.9806       0.9298       2.6498,     380       2.9346       1.8739       4.2552       0.9461       2.6991,     380       9.5661       1.9014       4.2485       1.0868       1.4563,     380       3.7345       2.2162       4.6798       0.6088       3.3562,     380       7.0421       2.4145       4.2557       1.4569       2.5794,     380       5.4093       1.8281       3.5829       1.2192       1.7235,     380       5.6213       2.1802       6.4677       0.9155       2.9639
     381       2.3275       1.8026       3.9138       0.5436       2.7558,     381       2.5701       2.1863       2.8554       0.8280       1.0094,     381       2.5712       2.5903       2.8286       0.7506       1.4121,     381       2.6717       2.2844       3.0577       1.1049       3.0653,     381       3.6601       1.9788       4.5294       1.2558       3.4559,     381       7.6920       2.1628       4.1316       1.6770       1.8628,     381       4.1286       2.2819       4.7454       0.8719       3.2355,     381       6.6884       2.2234       4.9868       1.3017       2.5079,     381       4.9984       1.8964       3.3601       0.8878       1.6565,     381       4.7085       2.2094       5.8472       1.1972       2.8069
     382       2.9471       1.8831       3.4843       0.8285       3.0155,     382       2.2631       2.1162       3.0690       0.8771       1.4257,     382       3.1181       2.8602       2.3766       0.4099       0.9883,     382       2.6691       2.0355       3.4328       0.7541       2.9027,     382       3.6100       1.8790       4.2878       0.7080       2.7837,     382       8.7687       2.1461       3.9308       0.9224       1.6574,     382       4.2056       2.2832       4.4475       0.8901       2.7563,     382       5.6813       2.3096       4.4681       1.5137       2.7370,     382       5.6250       1.9276       3.2398       1.2400       1.9950,     382       4.6009       1.9859       5.1908       0.7091       2.4265
     383       3.3678       1.8864       4.3448       0.5451       2.0960,     383       4.5506       2.3902       3.6289       0.7630       1.4337,     383       2.7209       2.9279       1.9509       0.5883       0.8000,     383       2.6655       2.2274       3.2904       0.8707       3.2824,     383       3.8657       1.9900       4.3405       1.1122       2.9678,     383       8.5026       1.8580       3.7927       1.1233       1.7828,     383       4.0049       2.2824       4.2105       0.6591       3.2047,     383       7.1669       2.1726       4.5556       1.2962       2.4040,     383       4.6073       1.7639       2.6323       1.2690       2.0272,     383       4.1800       2.0372       5.0501       1.0127       3.1226
     384       2.9182       1.9961       4.5878       0.6916       2.6285,     384       4.1945       2.1008       4.0393       0.8293       1.8654,     384       2.9067       2.6670       2.3294       0.4545       0.6681,     384       3.7582       2.2664       3.8260       0.5876       2.7592,     384       3.8695       1.7166       4.5988       0.9682       3.0353,     384       8.4985       2.3729       4.8208       0.8272       2.0912,     384       5.2141       2.4100       5.1467       0.7798       2.6230,     384       6.8208       2.1234       4.4891       1.4793       2.9403,     384       4.5588       1.9214       2.9193       0.7229       1.6795,     384       4.0909       1.9811       4.4764       1.3313       3.5252
     385       3.0174       1.9113       4.2770       0.4487       2.1712,     385       3.6815       2.3102       3.6785       0.8623       2.1279,     385       2.3226       2.6065       2.1594       0.5901       0.5867,     385       3.8945       2.0868       3.6279       0.9662       2.9199,     385       4.4077       1.9362       4.5612       1.1111       2.7488,     385       7.2222       2.0963       4.0512       1.1513       1.8124,     385       3.8152       2.2289       4.6570       0.6355       2.6515,     385       5.5811       1.9737       2.5599       0.9302       1.7216,     385       4.9644       1.7986       2.5458       0.8592       1.4727,     385       3.7533       1.8827       3.9892       1.4155       3.2333
     386       2.8042       2.3179       4.0036       0.7109       2.7751,     386       5.1327       2.0993       3.4679       1.2843       2.7831,     386       1.7587       2.2178       2.0786       0.4392       0.6411,     386       3.4606       2.1756       3.7980       0.6758       2.5008,     386       3.3506       1.8071       4.4024       1.2524       2.5915,     386       6.6828       2.1128       4.3607       0.7097       2.8473,     386       5.0097       2.2051       4.8319       0.7425       3.4494,     386       6.0475       2.3996       4.6184       1.2489       2.2336,     386       5.0269       1.8952       3.8125       0.8773       1.6109,     386       3.7650       2.1397       4.2648       1.1101       2.7518
     387       2.8030       2.0774       4.5357       0.5738       2.3529,     387       3.4803       1.9924       2.0142       0.9625       2.1478,     387       2.7706       2.6525       2.6859       0.7523       0.8298,     387       3.7429       2.5558       3.8138       0.8566       3.2227,     387       3.8261       1.8955       4.2721       1.0959       2.8610,     387       8.8053       1.7428       4.3021       0.9167       1.4553,     387       4.1581       2.3149       5.1959       0.9217       3.4018,     387       5.4427       2.1867       3.0202       0.6532       1.6596,     387       6.2461       1.8569       3.8114       0.6729       1.5319,     387       3.4032       2.1194       4.1034       0.9571       2.5755
     388       2.3856       2.1368       3.7596       0.8087       2.3323,     388       2.1870       2.1505       1.8531       0.7290       0.9426,     388       1.9894       2.6702       2.3210       0.3278       0.8071,     388       4.7233       2.5295       3.2864       0.4820       3.0735,     388       3.3784       1.8707       4.0184       0.9872       3.0506,     388      10.5773       1.7401       4.4305       0.9477       1.6142,     388       3.7283       1.9710       4.7974       1.0483       3.2539,     388       6.3107       1.8238       3.4099       1.2087       2.3828,     388       4.5051       1.8044       3.5250       0.9316       1.5627,     388       4.0212       2.0443       3.6168       1.3221       2.9845
     389       3.0207       2.0822       4.1894       0.7551       2.4520,     389       4.0295       1.9887       2.9754       0.8059       1.8934,     389       2.3185       2.5792       2.8068       0.6832       0.9373,     389       5.5540       2.6032       3.4629       0.3490       2.8573,     389       4.3980       2.2671       5.0250       0.9496       2.9179,     389      10.6879       1.8054       4.9113       0.4919       1.7806,     389       2.7092       2.0057       4.7105       0.3883       2.8480,     389       6.4889       1.8982       3.1385       0.5738       1.5562,     389       3.4778       1.9620       3.6879       1.7854       3.1443,     389       3.4206       2.1100       3.9255       1.1598       2.5207
     390       2.5508       2.1234       3.2034       0.7525       2.7656,     390       2.9679       1.9267       3.3040       0.9780       2.1197,     390       2.4458       2.7726       3.4653       0.3561       0.9059,     390       4.1417       2.1221       3.3729       0.5853       2.2855,     390       4.4838       1.8602       4.8586       0.9519       2.8158,     390      11.2034       2.0087       4.4250       0.5017       1.8875,     390       3.5964       2.0351       4.8415       0.7698       2.9242,     390       6.9019       2.1866       3.7584       1.2810       2.3388,     390       2.8478       2.0230       2.3571       0.6048       0.7953,     390       3.5464       2.1276       3.9794       1.2482       2.8749
     391       2.7569       2.1148       4.0202       0.6060       2.8057,     391       3.6530       2.0964       2.8574       1.1407       2.5167,     391       3.1903       3.1594       2.8778       0.4543       0.9097,     391       3.3992       2.2420       3.1524       0.6236       2.6972,     391       3.5152       1.9437       4.6135       0.5912       3.0247,     391       9.4636       2.0891       5.2945       0.7636       2.2655,     391       3.2344       2.0516       4.0234       0.9645       2.4779,     391       6.4079       2.1048       4.0921       0.9968       2.2448,     391       3.5357       1.7845       2.8028       0.5520       1.0801,     391       3.1320       1.9777       4.0176       0.8994       2.8144
     392       3.7743       2.0261       3.1153       0.5113       2.3746,     392       3.6188       2.4323       2.9688       0.3425       0.9646,     392       2.8343       2.5486       2.9193       0.5385       1.6066,     392       2.4166       2.2034       2.6223       0.6104       2.3844,     392       4.0810       1.8020       4.2723       0.8610       3.2253,     392       9.7833       1.8296       5.1974       0.3856       2.7225,     392       3.5312       2.0776       4.1913       0.5508       2.7327,     392       5.9817       2.1680       4.1416       1.6060       3.0181,     392       4.9045       1.8862       3.6753       0.5622       1.3708,     392       3.5778       1.9818       3.5047       0.8110       2.8997
     393       3.8263       2.3408       4.4863       0.6728       2.7964,     393       3.4142       2.1328       2.2783       1.0282       2.6113,     393       3.5980       2.8074       3.0401       0.8647       1.5128,     393       2.0078       2.0608       2.6251       1.0232       2.2556,     393       3.6440       2.0502       4.0976       1.1897       2.9620,     393       9.9656       2.0978       4.4580       1.1442       2.8073,     393       4.7707       2.0874       4.9602       0.7706       3.0489,     393       7.2599       2.1943       4.1491       1.3013       2.7047,     393       4.4927       2.1794       3.6341       0.4294       1.0454,     393       2.6910       1.8454       3.6835       0.7006       2.4574
     394       3.3166       1.9410       4.1400       0.7844       2.0736,     394       3.3057       2.0961       1.7056       0.7178       0.9694,     394       3.1729       3.1251       3.6870       0.4909       0.9493,     394       3.2487       2.2235       3.3622       0.6517       1.9574,     394       4.3685       1.8903       4.2735       0.5191       3.0104,     394       9.2715       2.0353       4.9901       1.0744       3.0277,     394       2.7675       2.2002       3.8573       0.7859       2.7027,     394       6.6243       1.9421       3.5889       1.4237       2.3791,     394       4.0274       1.8509       3.1541       0.7612       1.3704,     394       2.7883       1.9503       3.2439       1.0840       3.0943
     395       4.2327       2.0472       3.7708       0.8759       2.4239,     395       3.1510       2.0451       2.6917       0.8007       1.0836,     395       2.3738       3.0867       2.7193       0.5172       1.1704,     395       3.4695       2.4877       3.0472       0.5721       2.1261,     395       3.9599       2.0087       4.8275       1.4473       3.4880,     395      10.4939       2.1202       5.2007       1.1730       2.7905,     395       5.2684       2.3415       5.0578       0.4958       3.2481,     395       5.3477       1.9357       3.7128       1.3032       2.7125,     395       4.1770       1.9904       3.6193       0.7020       0.9654,     395       3.3312       2.0690       4.1155       1.0807       2.7093
     396       3.9066       2.2199       3.6343       0.6824       2.0792,     396       3.1181       2.0032       2.2546       0.8104       1.3456,     396       3.3938       3.4375       3.8061       0.6933       1.2130,     396       3.2397       2.7133       3.5554       0.7421       2.7470,     396       4.4300       1.9896       4.7020       0.9754       2.7593,     396      10.3322       2.2167       5.3357       0.6580       2.7937,     396       4.6015       2.1238       4.8368       1.0931       3.4689,     396       5.7364       2.1275       3.4371       1.3550       2.3196,     396       6.4705       2.0694       4.3308       1.0056       2.0264,     396       3.8196       1.9878       4.1298       0.7527       2.6688
     397       3.2588       2.1178       3.0126       0.6688       2.0848,     397       3.2033       2.0056       2.9875       0.5431       1.2567,     397       2.7654       3.2376       3.0436       0.8411       1.3817,     397       2.2093       2.2616       2.4946       0.7485       2.2419,     397       3.7663       1.8522       4.5449       1.4079       3.1305,     397      11.5404       1.9968       5.3848       0.9673       1.8095,     397       3.4255       2.1130       3.9656       0.9400       2.8546,     397       5.4492       2.4255       3.3657       1.4845       2.3741,     397       5.3412       2.0170       4.1208       1.9161       1.9487,     397       3.9512       2.2263       3.9033       0.7372       2.6420
     398       2.9704       2.1387       3.7491       0.3663       2.8700,     398       2.7948       2.0213       2.8469       1.1096       1.5706,     398       3.0200       3.1273       3.7727       0.6402       1.3243,     398       2.7836       2.2923       3.1405       0.6682       2.3259,     398       3.0104       1.7111       3.8239       0.8020       2.6193,     398      11.2448       2.0676       4.7944       1.2601       1.8630,     398       3.9597       2.1236       4.2357       0.5106       2.6062,     398       5.1350       2.1162       3.6661       1.0459       2.2999,     398       5.7562       2.0322       3.0363       1.9195       1.4434,     398       3.6287       2.0022       3.9110       1.1508       2.8906
     399       3.1699       2.0848       3.6064       0.6290       2.2745,     399       2.7814       1.8743       2.2599       0.8780       1.1188,     399       3.4681       3.6096       4.3698       0.5295       1.3239,     399       4.1884       2.2694       3.1619       0.5111       2.9225,     399       4.9598       2.1296       4.4763       0.7585       2.6215,     399      12.2131       2.2450       5.5009       0.6345       2.6550,     399       6.4540       2.0317       5.2745       0.3753       1.9799,     399       4.6068       1.9070       3.0007       1.4842       2.4653,     399       4.8510       2.0742       4.4390       2.0986       2.3923,     399       3.9086       1.8640       3.6274       1.3159       2.6503
     400       3.3451       2.1137       3.7722       0.7172       2.7503,     400       3.3890       1.9347       2.7143       0.8247       1.2098,     400       2.9929       2.6986       4.1074       0.8970       1.5201,     400       2.6921       2.4098       3.0157       0.5916       2.9197,     400       5.2025       2.1858       5.0046       0.7073       2.7196,     400      11.4973       2.3215       5.1652       0.8563       2.4839,     400       5.4157       2.0731       4.3339       0.4909       2.4349,     400       5.9470       1.8339       2.6524       1.0700       1.6382,     400       5.3607       2.0757       3.4006       2.1323       1.9839,     400       4.0433       1.9743       3.5000       1.0674       2.9455
     401       3.4211       2.3022       4.1525       1.0449       2.6370,     401       3.8241       1.9474       2.3383       0.6715       1.1010,     401       2.5779       2.6829       3.4804       0.7888       1.3725,     401       2.6403       2.4443       2.9942       1.1445       2.6162,     401       4.3796       1.9222       4.3289       1.0323       2.9554,     401      11.7088       2.0125       5.3747       0.7084       2.6118,     401       4.8161       2.0962       4.6277       0.4632       1.9065,     401       5.1632       1.6936       3.3376       1.0917       1.9561,     401       4.4984       2.0205       3.7486       1.8819       2.0477,     401       4.1473       1.9740       4.2273       1.2882       3.1219
     402       2.9402       2.1164       3.4905       0.7739       2.4072,     402       3.0043       1.7866       2.5942       0.7204       1.0848,     402       2.6362       2.7628       3.2945       0.8291       1.7371,     402       3.3014       2.3931       3.0513       1.1252       2.7380,     402       4.4753       2.0399       4.7172       0.6820       2.7593,     402      11.3837       1.8849       5.2778       0.7563       2.3528,     402       5.6372       2.0319       5.0030       0.5309       2.1962,     402       5.9706       1.9169       3.7436       0.9888       2.3538,     402       6.3633       1.9680       3.6828       2.1716       2.0808,     402       3.3517       1.9964       4.0765       1.2737       2.8968
     403       3.9061       2.1244       4.8068       0.7314       2.5440,     403       3.4601       1.7158       2.5092       0.8456       1.4267,     403       2.3352       2.6236       3.8042       0.6172       0.8704,     403       2.7945       2.5339       3.3701       1.3887       2.2942,     403       4.0933       1.8999       4.5318       0.9186       3.2117,     403      11.3891       2.0608       5.3866       0.6438       2.2949,     403       5.9749       1.8314       4.1769       0.7596       3.2716,     403       4.7803       2.2326       3.8119       1.4533       2.1175,     403       5.7687       2.1822       3.4680       1.8698       1.7791,     403       3.6059       2.2297       3.9179       1.6154       3.4492
     404       3.6127       2.1216       4.5955       0.9806       2.7531,     404       3.7569       1.9400       2.6236       0.8920       1.6623,     404       2.3644       2.5076       2.1757       0.6492       0.7945,     404       2.7561       2.2387       2.5958       0.9650       2.0669,     404       3.3421       1.8339       3.9088       1.0111       2.9184,     404       9.7796       1.8235       4.3322       0.5200       1.5431,     404       6.4920       1.8837       4.3390       0.5573       2.8171,     404       5.8741       2.1830       3.8631       0.9083       1.9064,     404       5.6746       2.1383       3.9128       1.4588       1.7732,     404       3.2693       2.1275       4.2925       1.5016       2.7002
     405       3.7094       1.8639       3.8884       0.8048       2.5643,     405       3.0633       1.8705       2.2920       0.7123       1.1469,     405       1.5920       2.3543       2.6802       0.3965       0.6810,     405       2.9405       2.3553       3.2615       0.5955       1.1008,     405       3.6847       1.9299       3.6400       1.1355       2.8006,     405      11.5625       1.9068       5.2367       0.6212       2.4075,     405       7.5568       1.7893       5.0999       0.5655       2.1937,     405       7.2186       2.1884       3.5227       0.9724       1.7873,     405       5.6049       2.0847       3.8011       1.9248       1.7257,     405       2.9811       2.2454       4.4995       1.0653       2.0431
     406       3.4906       2.2030       4.3078       0.7102       2.7564,     406       1.1771       1.8301       1.7155       0.6838       1.6115,     406       1.7595       2.2449       2.5006       0.7873       1.0015,     406       3.1551       2.5739       3.0434       0.8798       2.7320,     406       3.8610       2.1376       4.2738       1.0138       3.0947,     406      10.7370       1.9779       5.7218       0.5291       1.7095,     406       5.5173       2.2978       4.1139       0.6877       2.5422,     406       7.5321       2.0515       4.5781       1.0198       1.8336,     406       5.5903       2.1612       4.4135       1.8310       2.0984,     406       3.5287       2.2602       4.5402       0.8981       2.5709
     407       4.0364       2.3313       4.3900       0.6147       2.8324,     407       2.5275       1.9979       2.1597       0.6585       0.9535,     407       2.4025       2.4218       2.5662       0.7806       1.4451,     407       2.4535       2.3359       1.9591       0.9798       2.1896,     407       4.1572       2.2274       4.5039       0.7674       3.0352,     407      11.6867       1.8238       4.9831       0.5090       1.8909,     407       5.6769       2.1761       4.8861       0.4725       2.8700,     407       9.3461       2.2709       3.8972       1.0749       2.5785,     407       5.7383       2.2236       4.1625       1.8228       2.3674,     407       3.4048       2.3471       3.9271       1.4352       3.1863
     408       3.5519       2.1366       3.9208       0.5609       2.6939,     408       2.4208       1.9266       2.7869       0.9170       1.8301,     408       1.7704       2.5644       2.3046       0.6069       0.9959,     408       2.5727       2.2425       2.3027       1.0342       2.6493,     408       3.3328       2.0592       4.1503       1.1672       2.7903,     408      11.4774       2.0903       4.8379       0.3846       1.2487,     408       5.0544       2.2202       4.2017       0.9449       2.7209,     408       8.1294       2.3367       4.8849       1.3092       2.3999,     408       4.4470       1.9489       3.5392       2.1855       2.2092,     408       3.4801       2.2694       4.0981       0.9576       2.9880
     409       3.1389       1.9767       3.6822       0.7300       2.5589,     409       3.7025       1.8792       3.1548       1.1172       2.7167,     409       1.9303       2.6525       3.1814       0.5808       1.1759,     409       2.8486       2.1651       2.1627       0.9431       2.4748,     409       3.1748       2.1029       4.2054       1.1037       2.5065,     409       9.7254       2.0572       4.9595       0.6802       0.8129,     409       4.9619       2.0235       4.0572       0.5884       2.9326,     409       7.6530       2.0841       3.9055       0.9459       2.2386,     409       5.3117       1.6968       4.0463       2.0694       2.2360,     409       3.5145       2.2284       4.2165       1.2244       2.5726
     410       3.0880       1.9053       3.6072       1.0939       2.8465,     410       3.4457       1.8030       3.9454       0.7663       1.8914,     410       2.0235       2.4981       3.7099       0.4863       1.0315,     410       2.8147       2.2009       2.2374       0.7391       2.3519,     410       3.5459       1.7027       4.1757       1.1859       3.2415,     410       9.3586       1.8788       4.8486       1.0206       1.4964,     410       6.6010       2.0391       4.5559       0.5076       2.9680,     410       8.8150       2.3163       4.4974       0.9813       2.0459,     410       6.2426       1.9390       4.1638       2.1784       1.9000,     410       3.8362       2.1073       4.7432       1.2669       2.6344
     411       3.5096       1.8204       3.7340       0.9490       2.5406,     411       3.3229       1.9611       3.4259       1.1892       1.6214,     411       2.4717       2.6978       3.2093       0.6359       1.2026,     411       2.7641       2.2355       1.9737       0.6947       1.7152,     411       2.5683       1.7506       4.3518       0.9425       2.8631,     411       8.4024       1.8852       4.3119       0.5768       2.2216,     411       6.3026       2.1901       4.5719       0.7050       2.0588,     411       8.7949       2.4743       4.3538       0.8063       2.1244,     411       7.6374       1.9313       4.4534       2.2504       2.0720,     411       4.8693       2.1062       4.8411       1.0541       3.6914
     412       3.5858       1.8448       4.0437       0.7431       2.4000,     412       3.2536       2.0701       2.4845       0.6272       1.1226,     412       2.2306       2.4742       2.4460       0.4040       0.6520,     412       3.5182       2.1512       1.5669       0.4835       1.9470,     412       2.5322       1.8939       3.5247       1.4435       3.0138,     412       7.4598       2.0266       4.3233       0.9337       1.5095,     412       6.0687       2.2242       4.9600       0.6523       2.2428,     412       7.2388       2.6856       4.1751       0.6959       1.4630,     412       6.1215       1.8176       4.9660       1.9528       2.1020,     412       4.4098       2.6922       4.4207       0.8227       3.6040
     413       3.1536       1.7772       3.9687       0.8289       2.2837,     413       2.9533       1.7092       2.2298       0.5156       0.8669,     413       2.4391       2.7991       2.7416       0.4163       0.8503,     413       3.4675       2.1048       2.4720       0.5730       2.3951,     413       3.9937       1.7881       4.2376       1.4447       3.4093,     413       7.6713       2.0689       3.9097       0.8339       1.8564,     413       5.6070       1.9031       4.4759       0.5194       2.5693,     413       5.1640       2.3719       3.5985       1.1671       1.6688,     413       5.8291       1.9533       5.6744       2.1739       1.9155,     413       5.1825       2.3024       4.9174       1.0179       2.8421
     414       3.1964       1.8311       4.1430       1.0211       2.6214,     414       3.3631       2.0253       2.7073       0.8013       1.5136,     414       2.0775       2.6909       2.3786       0.8032       1.1437,     414       2.6468       2.2144       1.3449       0.5186       1.1733,     414       3.2775       1.8080       4.2360       1.5601       3.1366,     414       8.6055       1.9241       4.7609       0.8153       1.3640,     414       6.1641       1.7383       4.5552       0.8799       2.8347,     414       6.3908       2.2457       3.4940       1.4544       1.6800,     414       7.6279       1.9761       4.6551       1.7673       2.2417,     414       4.3085       2.2394       4.9138       0.6409       3.0251
     415       2.6650       2.0084       3.8256       0.7412       3.1392,     415       3.0516       1.7959       2.4320       1.1722       2.4895,     415       1.8777       2.5587       2.7378       0.4637       0.7611,     415       2.5893       2.3345       2.7687       0.6295       1.2191,     415       2.9884       1.7854       3.8690       0.9510       2.8419,     415       9.8408       1.8592       4.3912       0.5656       1.9729,     415       7.0280       1.9318       5.6704       0.5939       3.0690,     415       6.4467       2.1747       3.6643       1.3285       2.2282,     415       9.9239       2.1263       5.7064       1.8775       2.0853,     415       3.2861       2.7613       3.7196       0.9456       2.7511
     416       3.2870       2.1473       3.7941       0.8807       2.5583,     416       2.8547       1.7674       2.6714       0.4931       0.9759,     416       2.3819       2.5538       2.6230       0.6498       0.7607,     416       3.6395       2.2173       2.3280       0.5568       1.2622,     416       3.4636       1.8053       3.7833       0.9512       2.6473,     416       8.8260       1.9984       4.6181       0.6914       2.3828,     416       5.7525       1.9362       3.9855       0.5251       2.9706,     416       5.5515       2.2253       3.0248       1.0897       1.8172,     416       8.9981       1.8825       4.8231       1.7568       2.1029,     416       4.5132       2.7996       4.4898       0.8084       3.4456
     417       3.0239       2.2165       4.2417       0.9264       2.6590,     417       2.3254       1.8665       1.6329       0.7861       1.0637,     417       1.9461       2.1906       2.1049       0.5218       0.8368,     417       4.4292       2.2856       3.1010       0.5237       1.6516,     417       3.6802       1.8686       3.6804       1.0015       2.6001,     417       8.6875       1.9745       4.2798       0.9384       2.2985,     417       6.8925       2.1112       5.1626       0.6898       3.1979,     417       6.1911       2.0939       3.8603       1.1256       2.4016,     417       8.8691       2.0874       4.4441       1.7965       2.2343,     417       4.2142       2.4889       5.4549       1.4591       3.4797
     418       2.8125       2.1043       3.6338       0.8496       2.7288,     418       4.0735       2.3206       2.6301       0.7977       1.1010,     418       2.2330       2.4067       2.4765       0.5961       0.9447,     418       5.7916       2.3564       2.9775       0.8636       1.1062,     418       3.4176       1.7720       4.0743       1.2152       3.0350,     418       6.5068       1.6638       3.5489       0.9802       1.3536,     418       9.2487       2.3737       5.9202       1.2567       3.5972,     418       5.6319       2.3456       3.1382       0.7895       1.5252,     418       8.8242       2.0154       4.3871       1.3604       1.7529,     418       4.8933       2.2248       4.7742       1.0934       3.0371
     419       3.5999       2.0373       4.9669       0.8059       2.7241,     419       3.4216       1.8780       3.0854       0.7248       1.1704,     419       1.9082       2.4106       2.3285       0.5259       0.4297,     419       3.4461       2.2842       2.1304       0.5762       0.6517,     419       2.5473       1.6853       3.8318       0.8657       2.7603,     419       4.8323       1.8098       3.1741       1.1468       2.2679,     419       6.2936       2.0702       5.6580       0.6512       3.2802,     419       7.2361       2.0028       3.2448       1.3711       2.2373,     419      10.0648       2.0080       4.8644       1.1775       1.9862,     419       5.6807       2.5537       5.5577       0.8896       3.1101
     420       3.2173       2.0794       4.4500       0.5841       2.5843,     420       3.5806       1.8965       3.2035       1.1372       0.9946,     420       1.7476       2.5155       2.4368       0.4954       0.7016,     420       3.4653       2.0872       2.3579       0.6470       0.7127,     420       2.9548       1.8128       4.1957       1.0232       2.9506,     420       4.9878       1.7863       3.6199       0.9731       1.8171,     420       7.3326       1.9275       4.9721       0.7513       2.6698,     420       7.2514       1.8863       3.1840       0.9948       1.8628,     420      10.3278       2.0071       3.8972       0.9312       1.4823,     420       3.6174       2.3970       4.9248       1.0601       3.3317
     421       2.6344       2.0026       3.1546       0.9546       2.1260,     421       2.4572       1.8813       2.8352       0.8499       1.3527,     421       2.3066       2.3919       3.5707       0.9912       2.1191,     421       3.9700       1.9093       2.7172       0.7556       0.5734,     421       3.3269       1.9595       4.0471       1.2082       2.8266,     421       6.8945       1.7435       3.6437       0.9499       1.6206,     421       6.9120       1.7495       5.0627       0.6043       3.4401,     421       5.5234       2.1447       3.5885       1.5228       1.7501,     421       8.5602       1.8670       4.7984       0.7127       1.6781,     421       3.8900       2.0496       4.4173       0.7471       3.0341
     422       2.9752       1.9670       3.6924       0.5176       2.8691,     422       3.5551       2.2439       3.0671       0.7942       1.2983,     422       2.4114       2.0523       1.8131       0.7676       0.6069,     422       3.1613       2.2467       2.6664       0.8906       1.3557,     422       4.3878       2.3495       4.6101       0.8509       3.1737,     422       4.2397       1.7509       3.6874       0.8785       2.5354,     422       6.1556       1.7249       5.7626       0.8577       2.6549,     422       6.2387       2.0868       3.2658       1.3200       2.2398,     422       8.4660       1.7803       4.5612       1.5571       1.8779,     422       4.0167       2.1554       4.5102       0.8749       3.0723
     423       4.5473       1.9621       5.5550       0.5662       3.2911,     423       2.5102       1.7831       2.5849       0.6802       1.1539,     423       1.9050       2.0516       2.2443       0.5346       0.8661,     423       4.1052       2.0188       2.1935       0.5509       1.1004,     423       3.8137       2.1093       3.8940       0.8260       3.0354,     423       6.7441       1.7891       3.5887       1.0914       1.8447,     423       6.7122       1.8608       4.3754       0.7418       3.1141,     423       6.8936       2.0027       3.1598       1.0069       1.6055,     423       9.1427       1.6191       4.6020       0.4947       1.3748,     423       3.3229       2.1205       4.5001       0.9831       3.2386
     424       3.8395       1.9009       3.8690       0.8579       3.2775,     424       1.9595       1.5991       2.4547       0.5553       1.2095,     424       1.5258       2.1763       3.7576       0.4071       0.6436,     424       3.5665       2.3038       2.0864       0.9511       1.0295,     424       5.2341       1.9777       4.5293       0.6672       2.6297,     424       4.0419       2.2106       4.4744       0.5489       2.7781,     424       6.4700       1.8970       5.0650       0.6854       2.9447,     424       6.9899       1.9036       3.8246       1.6058       2.5890,     424       8.9422       2.0992       5.3654       0.5178       0.8438,     424       3.4759       2.2553       5.0089       1.0377       3.3258
